Word Order	Other Properties	Subject Position	Object Position	Sentence
VF[S]LK[V]MF[O]	sodir-psy	2	5	Die Examenskandidatin belustigt eine Prüferin .
VF[O]LK[V]MF[S]	sodir-psy	5	2	Eine Prüferin belustigt die Examenskandidatin .
LK[V]MF[SO]	sodir-psy	4	6	Deshalb belustigt die Examenskandidatin eine Prüferin .
LK[V]MF[OS]	sodir-psy	6	4	Deshalb belustigt eine Prüferin die Examenskandidatin .
LK[V]MF[SO]Q	sodir-psy	3	5	Belustigt die Examenskandidatin eine Prüferin ?
LK[V]MF[OS]Q	sodir-psy	5	3	Belustigt eine Prüferin die Examenskandidatin ?
MF[SO]VC[V]	sodir-psy	3	5	Weil die Examenskandidatin eine Prüferin belustigt .
MF[OS]VC[V]	sodir-psy	5	3	Weil eine Prüferin die Examenskandidatin belustigt .
VF[S]LK[V]MF[O]	sodir-psy	2	4	Die Azubis begeistern Meister .
VF[O]LK[V]MF[S]	sodir-psy	4	1	Meister begeistern die Azubis .
LK[V]MF[SO]	sodir-psy	4	5	Deshalb begeistern die Azubis Meister .
LK[V]MF[SO]Q	sodir-psy	3	4	Begeistern die Azubis Meister ?
MF[SO]VC[V]	sodir-psy	3	4	Weil die Azubis Meister begeistern .
VF[S]LK[V]MF[O]	oempt-psy	2	4	Das Doppelleben langweilt niemand .
VF[O]LK[V]MF[S]	oempt-psy	4	1	Niemand langweilt das Doppelleben .
LK[V]MF[SO]	oempt-psy	4	5	Deshalb langweilt das Doppelleben niemand .
LK[V]MF[OS]	oempt-psy	5	3	Deshalb langweilt niemand das Doppelleben .
LK[V]MF[SO]Q	oempt-psy	3	4	Langweilt das Doppelleben niemand ?
LK[V]MF[OS]Q	oempt-psy	4	2	Langweilt niemand das Doppelleben ?
MF[SO]VC[V]	oempt-psy	3	4	Weil das Doppelleben niemand langweilt .
MF[OS]VC[V]	oempt-psy	4	2	Weil niemand das Doppelleben langweilt .
VF[S]LK[V]MF[O]	oempt-psy	2	4	Die Aufnahme begeistert niemand .
VF[O]LK[V]MF[S]	oempt-psy	4	1	Niemand begeistert die Aufnahme .
LK[V]MF[SO]	oempt-psy	4	5	Deshalb begeistert die Aufnahme niemand .
LK[V]MF[OS]	oempt-psy	5	3	Deshalb begeistert niemand die Aufnahme .
LK[V]MF[SO]Q	oempt-psy	3	4	Begeistert die Aufnahme niemand ?
LK[V]MF[OS]Q	oempt-psy	4	2	Begeistert niemand die Aufnahme ?
MF[SO]VC[V]	oempt-psy	3	4	Weil die Aufnahme niemand begeistert .
MF[OS]VC[V]	oempt-psy	4	2	Weil niemand die Aufnahme begeistert .
VF[S]LK[V]MF[O]	oempt-psy	2	4	Die Traumhochzeit erzürnt niemand .
VF[O]LK[V]MF[S]	oempt-psy	4	1	Niemand erzürnt die Traumhochzeit .
LK[V]MF[SO]	oempt-psy	4	5	Deshalb erzürnt die Traumhochzeit niemand .
LK[V]MF[OS]	oempt-psy	5	3	Deshalb erzürnt niemand die Traumhochzeit .
LK[V]MF[SO]Q	oempt-psy	3	4	Erzürnt die Traumhochzeit niemand ?
LK[V]MF[OS]Q	oempt-psy	4	2	Erzürnt niemand die Traumhochzeit ?
MF[SO]VC[V]	oempt-psy	3	4	Weil die Traumhochzeit niemand erzürnt .
MF[OS]VC[V]	oempt-psy	4	2	Weil niemand die Traumhochzeit erzürnt .
VF[S]LK[V]MF[O]	oempt-psy	2	4	Das Kunstwerk fasziniert niemand .
VF[O]LK[V]MF[S]	oempt-psy	4	1	Niemand fasziniert das Kunstwerk .
LK[V]MF[SO]	oempt-psy	4	5	Deshalb fasziniert das Kunstwerk niemand .
LK[V]MF[OS]	oempt-psy	5	3	Deshalb fasziniert niemand das Kunstwerk .
LK[V]MF[SO]Q	oempt-psy	3	4	Fasziniert das Kunstwerk niemand ?
LK[V]MF[OS]Q	oempt-psy	4	2	Fasziniert niemand das Kunstwerk ?
MF[SO]VC[V]	oempt-psy	3	4	Weil das Kunstwerk niemand fasziniert .
MF[OS]VC[V]	oempt-psy	4	2	Weil niemand das Kunstwerk fasziniert .
VF[S]LK[V]MF[O]	oempt-psy	2	4	Die Lösung berührt niemand .
VF[O]LK[V]MF[S]	oempt-psy	4	1	Niemand berührt die Lösung .
LK[V]MF[SO]	oempt-psy	4	5	Deshalb berührt die Lösung niemand .
LK[V]MF[OS]	oempt-psy	5	3	Deshalb berührt niemand die Lösung .
LK[V]MF[SO]Q	oempt-psy	3	4	Berührt die Lösung niemand ?
LK[V]MF[OS]Q	oempt-psy	4	2	Berührt niemand die Lösung ?
MF[SO]VC[V]	oempt-psy	3	4	Weil die Lösung niemand berührt .
MF[OS]VC[V]	oempt-psy	4	2	Weil niemand die Lösung berührt .
VF[S]LK[V]MF[O]	oempt-psy	2	4	Die Zeitschrift ängstigt niemand .
VF[O]LK[V]MF[S]	oempt-psy	4	1	Niemand ängstigt die Zeitschrift .
LK[V]MF[SO]	oempt-psy	4	5	Deshalb ängstigt die Zeitschrift niemand .
LK[V]MF[OS]	oempt-psy	5	3	Deshalb ängstigt niemand die Zeitschrift .
LK[V]MF[SO]Q	oempt-psy	3	4	Ängstigt die Zeitschrift niemand ?
LK[V]MF[OS]Q	oempt-psy	4	2	Ängstigt niemand die Zeitschrift ?
MF[SO]VC[V]	oempt-psy	3	4	Weil die Zeitschrift niemand ängstigt .
MF[OS]VC[V]	oempt-psy	4	2	Weil niemand die Zeitschrift ängstigt .
VF[S]LK[V]MF[O]	oempt-psy	2	4	Die Rede erbost niemand .
VF[O]LK[V]MF[S]	oempt-psy	4	1	Niemand erbost die Rede .
LK[V]MF[SO]	oempt-psy	4	5	Deshalb erbost die Rede niemand .
LK[V]MF[OS]	oempt-psy	5	3	Deshalb erbost niemand die Rede .
LK[V]MF[SO]Q	oempt-psy	3	4	Erbost die Rede niemand ?
LK[V]MF[OS]Q	oempt-psy	4	2	Erbost niemand die Rede ?
MF[SO]VC[V]	oempt-psy	3	4	Weil die Rede niemand erbost .
MF[OS]VC[V]	oempt-psy	4	2	Weil niemand die Rede erbost .
VF[S]LK[V]MF[O]	oempt-psy	2	4	Das Grundgehalt beschämt niemand .
VF[O]LK[V]MF[S]	oempt-psy	4	1	Niemand beschämt das Grundgehalt .
LK[V]MF[SO]	oempt-psy	4	5	Deshalb beschämt das Grundgehalt niemand .
LK[V]MF[OS]	oempt-psy	5	3	Deshalb beschämt niemand das Grundgehalt .
LK[V]MF[SO]Q	oempt-psy	3	4	Beschämt das Grundgehalt niemand ?
LK[V]MF[OS]Q	oempt-psy	4	2	Beschämt niemand das Grundgehalt ?
MF[SO]VC[V]	oempt-psy	3	4	Weil das Grundgehalt niemand beschämt .
MF[OS]VC[V]	oempt-psy	4	2	Weil niemand das Grundgehalt beschämt .
VF[S]LK[V]MF[O]	oempt-psy	2	4	Die Tour amüsiert niemand .
VF[O]LK[V]MF[S]	oempt-psy	4	1	Niemand amüsiert die Tour .
LK[V]MF[SO]	oempt-psy	4	5	Deshalb amüsiert die Tour niemand .
LK[V]MF[OS]	oempt-psy	5	3	Deshalb amüsiert niemand die Tour .
LK[V]MF[SO]Q	oempt-psy	3	4	Amüsiert die Tour niemand ?
LK[V]MF[OS]Q	oempt-psy	4	2	Amüsiert niemand die Tour ?
MF[SO]VC[V]	oempt-psy	3	4	Weil die Tour niemand amüsiert .
MF[OS]VC[V]	oempt-psy	4	2	Weil niemand die Tour amüsiert .
VF[S]LK[V]MF[O]	oempt-psy	2	4	Die Bauausführung belustigt niemand .
VF[O]LK[V]MF[S]	oempt-psy	4	1	Niemand belustigt die Bauausführung .
LK[V]MF[SO]	oempt-psy	4	5	Deshalb belustigt die Bauausführung niemand .
LK[V]MF[OS]	oempt-psy	5	3	Deshalb belustigt niemand die Bauausführung .
LK[V]MF[SO]Q	oempt-psy	3	4	Belustigt die Bauausführung niemand ?
LK[V]MF[OS]Q	oempt-psy	4	2	Belustigt niemand die Bauausführung ?
MF[SO]VC[V]	oempt-psy	3	4	Weil die Bauausführung niemand belustigt .
MF[OS]VC[V]	oempt-psy	4	2	Weil niemand die Bauausführung belustigt .
VF[S]LK[V]MF[O]	base-vlight	2	4	Die Menschen machen Fehler .
VF[O]LK[V]MF[S]	base-vlight	4	1	Fehler machen die Menschen .
LK[V]MF[SO]	base-vlight	4	5	Deshalb machen die Menschen Fehler .
LK[V]MF[SO]Q	base-vlight	3	4	Machen die Menschen Fehler ?
MF[SO]VC[V]	base-vlight	3	4	Weil die Menschen Fehler machen .
VF[S]LK[V]MF[O]	base-vlight	2	4	Die Gauner begehen Verbrechen .
VF[O]LK[V]MF[S]	base-vlight	4	1	Verbrechen begehen die Gauner .
LK[V]MF[SO]	base-vlight	4	5	Deshalb begehen die Gauner Verbrechen .
LK[V]MF[SO]Q	base-vlight	3	4	Begehen die Gauner Verbrechen ?
MF[SO]VC[V]	base-vlight	3	4	Weil die Gauner Verbrechen begehen .
VF[S]LK[V]MF[O]	base-vlight	2	5	Die Chefin trifft eine Entscheidung .
VF[O]LK[V]MF[S]	base-vlight	5	2	Eine Entscheidung trifft die Chefin .
LK[V]MF[SO]	base-vlight	4	6	Deshalb trifft die Chefin eine Entscheidung .
LK[V]MF[SO]Q	base-vlight	3	5	Trifft die Chefin eine Entscheidung ?
MF[SO]VC[V]	base-vlight	3	5	Weil die Chefin eine Entscheidung trifft .
VF[S]LK[V]MF[O]	base-vlight	2	4	Die Anwälte stellen Anträge .
VF[O]LK[V]MF[S]	base-vlight	4	1	Anträge stellen die Anwälte .
LK[V]MF[SO]	base-vlight	4	5	Deshalb stellen die Anwälte Anträge .
LK[V]MF[SO]Q	base-vlight	3	4	Stellen die Anwälte Anträge ?
MF[SO]VC[V]	base-vlight	3	4	Weil die Anwälte Anträge stellen .
VF[S]LK[V]MF[O]	base-vlight	2	5	Die Schülerin stellt eine Frage .
VF[O]LK[V]MF[S]	base-vlight	5	2	Eine Frage stellt die Schülerin .
LK[V]MF[SO]	base-vlight	4	6	Deshalb stellt die Schülerin eine Frage .
LK[V]MF[SO]Q	base-vlight	3	5	Stellt die Schülerin eine Frage ?
MF[SO]VC[V]	base-vlight	3	5	Weil die Schülerin eine Frage stellt .
VF[S]LK[V]MF[O]	base-vlight	2	4	Die Sachbearbeiter erteilen Aufträge .
VF[O]LK[V]MF[S]	base-vlight	4	1	Aufträge erteilen die Sachbearbeiter .
LK[V]MF[SO]	base-vlight	4	5	Deshalb erteilen die Sachbearbeiter Aufträge .
LK[V]MF[SO]Q	base-vlight	3	4	Erteilen die Sachbearbeiter Aufträge ?
MF[SO]VC[V]	base-vlight	3	4	Weil die Sachbearbeiter Aufträge erteilen .
VF[S]LK[V]MF[O]	base-vlight	2	5	Das Tier spielt eine Rolle .
VF[O]LK[V]MF[S]	base-vlight	5	2	Eine Rolle spielt das Tier .
LK[V]MF[SO]	base-vlight	4	6	Deshalb spielt das Tier eine Rolle .
LK[V]MF[SO]Q	base-vlight	3	5	Spielt das Tier eine Rolle ?
MF[SO]VC[V]	base-vlight	3	5	Weil das Tier eine Rolle spielt .
VF[S]LK[V]MF[O]	base-vlight	2	4	Die Kollegin nimmt Rücksicht .
VF[O]LK[V]MF[S]	base-vlight	4	1	Rücksicht nimmt die Kollegin .
LK[V]MF[SO]	base-vlight	4	5	Deshalb nimmt die Kollegin Rücksicht .
LK[V]MF[SO]Q	base-vlight	3	4	Nimmt die Kollegin Rücksicht ?
MF[SO]VC[V]	base-vlight	3	4	Weil die Kollegin Rücksicht nimmt .
VF[S]LK[V]MF[O]	base-vlight	2	4	Die Freundin nimmt Abschied .
VF[O]LK[V]MF[S]	base-vlight	4	1	Abschied nimmt die Freundin .
LK[V]MF[SO]	base-vlight	4	5	Deshalb nimmt die Freundin Abschied .
LK[V]MF[SO]Q	base-vlight	3	4	Nimmt die Freundin Abschied ?
MF[SO]VC[V]	base-vlight	3	4	Weil die Freundin Abschied nimmt .
VF[S]LK[V]MF[O]	base-vlight	2	4	Die Kandidaten hegen Hoffnungen .
VF[O]LK[V]MF[S]	base-vlight	4	1	Hoffnungen hegen die Kandidaten .
LK[V]MF[SO]	base-vlight	4	5	Deshalb hegen die Kandidaten Hoffnungen .
LK[V]MF[SO]Q	base-vlight	3	4	Hegen die Kandidaten Hoffnungen ?
MF[SO]VC[V]	base-vlight	3	4	Weil die Kandidaten Hoffnungen hegen .
VF[S]LK[V]MF[O]	base-vlight	2	4	Die Politikerin nimmt Einfluss .
VF[O]LK[V]MF[S]	base-vlight	4	1	Einfluss nimmt die Politikerin .
LK[V]MF[SO]	base-vlight	4	5	Deshalb nimmt die Politikerin Einfluss .
LK[V]MF[SO]Q	base-vlight	3	4	Nimmt die Politikerin Einfluss ?
MF[SO]VC[V]	base-vlight	3	4	Weil die Politikerin Einfluss nimmt .
VF[S]LK[V]MF[O]	base-vlight	2	4	Die Gefangene leistet Widerstand .
VF[O]LK[V]MF[S]	base-vlight	4	1	Widerstand leistet die Gefangene .
LK[V]MF[SO]	base-vlight	4	5	Deshalb leistet die Gefangene Widerstand .
LK[V]MF[SO]Q	base-vlight	3	4	Leistet die Gefangene Widerstand ?
MF[SO]VC[V]	base-vlight	3	4	Weil die Gefangene Widerstand leistet .
VF[S]LK[V]MF[O]	base-vlight	2	4	Die Autorin übt Kritik .
VF[O]LK[V]MF[S]	base-vlight	4	1	Kritik übt die Autorin .
LK[V]MF[SO]	base-vlight	4	5	Deshalb übt die Autorin Kritik .
LK[V]MF[SO]Q	base-vlight	3	4	Übt die Autorin Kritik ?
MF[SO]VC[V]	base-vlight	3	4	Weil die Autorin Kritik übt .
VF[S]LK[V]MF[O]	base-vlight	2	4	Die Mountainbikerin treibt Sport .
VF[O]LK[V]MF[S]	base-vlight	4	1	Sport treibt die Mountainbikerin .
LK[V]MF[SO]	base-vlight	4	5	Deshalb treibt die Mountainbikerin Sport .
LK[V]MF[SO]Q	base-vlight	3	4	Treibt die Mountainbikerin Sport ?
MF[SO]VC[V]	base-vlight	3	4	Weil die Mountainbikerin Sport treibt .
VF[S]LK[V]MF[O]	base-vlight	2	4	Die Pressesprecherin bezieht Stellung .
VF[O]LK[V]MF[S]	base-vlight	4	1	Stellung bezieht die Pressesprecherin .
LK[V]MF[SO]	base-vlight	4	5	Deshalb bezieht die Pressesprecherin Stellung .
LK[V]MF[SO]Q	base-vlight	3	4	Bezieht die Pressesprecherin Stellung ?
MF[SO]VC[V]	base-vlight	3	4	Weil die Pressesprecherin Stellung bezieht .
VF[S]LK[V]MF[O]	aux-vlight	2	4	Die Menschen werden Fehler machen .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Fehler werden die Menschen machen .
LK[V]MF[SO]	aux-vlight	4	5	Deshalb werden die Menschen Fehler machen .
LK[V]MF[SO]Q	aux-vlight	3	4	Werden die Menschen Fehler machen ?
MF[SO]VC[V]	aux-vlight	3	4	Weil die Menschen Fehler machen werden .
VF[S]LK[V]MF[O]	aux-vlight	2	4	Die Gauner werden Verbrechen begehen .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Verbrechen werden die Gauner begehen .
LK[V]MF[SO]	aux-vlight	4	5	Deshalb werden die Gauner Verbrechen begehen .
LK[V]MF[SO]Q	aux-vlight	3	4	Werden die Gauner Verbrechen begehen ?
MF[SO]VC[V]	aux-vlight	3	4	Weil die Gauner Verbrechen begehen werden .
VF[S]LK[V]MF[O]	aux-vlight	2	5	Die Chefin wird eine Entscheidung treffen .
VF[O]LK[V]MF[S]	aux-vlight	5	2	Eine Entscheidung wird die Chefin treffen .
LK[V]MF[SO]	aux-vlight	4	6	Deshalb wird die Chefin eine Entscheidung treffen .
LK[V]MF[SO]Q	aux-vlight	3	5	Wird die Chefin eine Entscheidung treffen ?
MF[SO]VC[V]	aux-vlight	3	5	Weil die Chefin eine Entscheidung treffen wird .
VF[S]LK[V]MF[O]	aux-vlight	2	4	Die Anwälte werden Anträge stellen .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Anträge werden die Anwälte stellen .
LK[V]MF[SO]	aux-vlight	4	5	Deshalb werden die Anwälte Anträge stellen .
LK[V]MF[SO]Q	aux-vlight	3	4	Werden die Anwälte Anträge stellen ?
MF[SO]VC[V]	aux-vlight	3	4	Weil die Anwälte Anträge stellen werden .
VF[S]LK[V]MF[O]	aux-vlight	2	5	Die Schülerin wird eine Frage stellen .
VF[O]LK[V]MF[S]	aux-vlight	5	2	Eine Frage wird die Schülerin stellen .
LK[V]MF[SO]	aux-vlight	4	6	Deshalb wird die Schülerin eine Frage stellen .
LK[V]MF[SO]Q	aux-vlight	3	5	Wird die Schülerin eine Frage stellen ?
MF[SO]VC[V]	aux-vlight	3	5	Weil die Schülerin eine Frage stellen wird .
VF[S]LK[V]MF[O]	aux-vlight	2	4	Die Sachbearbeiter werden Aufträge erteilen .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Aufträge werden die Sachbearbeiter erteilen .
LK[V]MF[SO]	aux-vlight	4	5	Deshalb werden die Sachbearbeiter Aufträge erteilen .
LK[V]MF[SO]Q	aux-vlight	3	4	Werden die Sachbearbeiter Aufträge erteilen ?
MF[SO]VC[V]	aux-vlight	3	4	Weil die Sachbearbeiter Aufträge erteilen werden .
VF[S]LK[V]MF[O]	aux-vlight	2	5	Das Tier wird eine Rolle spielen .
VF[O]LK[V]MF[S]	aux-vlight	5	2	Eine Rolle wird das Tier spielen .
LK[V]MF[SO]	aux-vlight	4	6	Deshalb wird das Tier eine Rolle spielen .
LK[V]MF[SO]Q	aux-vlight	3	5	Wird das Tier eine Rolle spielen ?
MF[SO]VC[V]	aux-vlight	3	5	Weil das Tier eine Rolle spielen wird .
VF[S]LK[V]MF[O]	aux-vlight	2	4	Die Kollegin wird Rücksicht nehmen .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Rücksicht wird die Kollegin nehmen .
LK[V]MF[SO]	aux-vlight	4	5	Deshalb wird die Kollegin Rücksicht nehmen .
LK[V]MF[SO]Q	aux-vlight	3	4	Wird die Kollegin Rücksicht nehmen ?
MF[SO]VC[V]	aux-vlight	3	4	Weil die Kollegin Rücksicht nehmen wird .
VF[S]LK[V]MF[O]	aux-vlight	2	4	Die Freundin wird Abschied nehmen .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Abschied wird die Freundin nehmen .
LK[V]MF[SO]	aux-vlight	4	5	Deshalb wird die Freundin Abschied nehmen .
LK[V]MF[SO]Q	aux-vlight	3	4	Wird die Freundin Abschied nehmen ?
MF[SO]VC[V]	aux-vlight	3	4	Weil die Freundin Abschied nehmen wird .
VF[S]LK[V]MF[O]	aux-vlight	2	4	Die Kandidaten werden Hoffnungen hegen .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Hoffnungen werden die Kandidaten hegen .
LK[V]MF[SO]	aux-vlight	4	5	Deshalb werden die Kandidaten Hoffnungen hegen .
LK[V]MF[SO]Q	aux-vlight	3	4	Werden die Kandidaten Hoffnungen hegen ?
MF[SO]VC[V]	aux-vlight	3	4	Weil die Kandidaten Hoffnungen hegen werden .
VF[S]LK[V]MF[O]	aux-vlight	2	4	Die Politikerin wird Einfluss nehmen .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Einfluss wird die Politikerin nehmen .
LK[V]MF[SO]	aux-vlight	4	5	Deshalb wird die Politikerin Einfluss nehmen .
LK[V]MF[SO]Q	aux-vlight	3	4	Wird die Politikerin Einfluss nehmen ?
MF[SO]VC[V]	aux-vlight	3	4	Weil die Politikerin Einfluss nehmen wird .
VF[S]LK[V]MF[O]	aux-vlight	2	4	Die Gefangene wird Widerstand leisten .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Widerstand wird die Gefangene leisten .
LK[V]MF[SO]	aux-vlight	4	5	Deshalb wird die Gefangene Widerstand leisten .
LK[V]MF[SO]Q	aux-vlight	3	4	Wird die Gefangene Widerstand leisten ?
MF[SO]VC[V]	aux-vlight	3	4	Weil die Gefangene Widerstand leisten wird .
VF[S]LK[V]MF[O]	aux-vlight	2	4	Die Autorin wird Kritik üben .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Kritik wird die Autorin üben .
LK[V]MF[SO]	aux-vlight	4	5	Deshalb wird die Autorin Kritik üben .
LK[V]MF[SO]Q	aux-vlight	3	4	Wird die Autorin Kritik üben ?
MF[SO]VC[V]	aux-vlight	3	4	Weil die Autorin Kritik üben wird .
VF[S]LK[V]MF[O]	aux-vlight	2	4	Die Mountainbikerin wird Sport treiben .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Sport wird die Mountainbikerin treiben .
LK[V]MF[SO]	aux-vlight	4	5	Deshalb wird die Mountainbikerin Sport treiben .
LK[V]MF[SO]Q	aux-vlight	3	4	Wird die Mountainbikerin Sport treiben ?
MF[SO]VC[V]	aux-vlight	3	4	Weil die Mountainbikerin Sport treiben wird .
VF[S]LK[V]MF[O]	aux-vlight	2	4	Die Pressesprecherin wird Stellung beziehen .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Stellung wird die Pressesprecherin beziehen .
LK[V]MF[SO]	aux-vlight	4	5	Deshalb wird die Pressesprecherin Stellung beziehen .
LK[V]MF[SO]Q	aux-vlight	3	4	Wird die Pressesprecherin Stellung beziehen ?
MF[SO]VC[V]	aux-vlight	3	4	Weil die Pressesprecherin Stellung beziehen wird .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Sie machen Fehler .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Fehler machen sie .
LK[V]MF[SO]	spron-vlight	3	4	Deshalb machen sie Fehler .
LK[V]MF[SO]Q	spron-vlight	2	3	Machen sie Fehler ?
MF[SO]VC[V]	spron-vlight	2	3	Weil sie Fehler machen .
VF[S]LK[V]MF[O]	spron-vlight	1	4	Sie begeht ein Verbrechen .
VF[O]LK[V]MF[S]	spron-vlight	4	2	Ein Verbrechen begeht sie .
LK[V]MF[SO]	spron-vlight	3	5	Deshalb begeht sie ein Verbrechen .
LK[V]MF[SO]Q	spron-vlight	2	4	Begeht sie ein Verbrechen ?
MF[SO]VC[V]	spron-vlight	2	4	Weil sie ein Verbrechen begeht .
VF[S]LK[V]MF[O]	spron-vlight	1	4	Sie trifft eine Entscheidung .
VF[O]LK[V]MF[S]	spron-vlight	4	2	Eine Entscheidung trifft sie .
LK[V]MF[SO]	spron-vlight	3	5	Deshalb trifft sie eine Entscheidung .
LK[V]MF[SO]Q	spron-vlight	2	4	Trifft sie eine Entscheidung ?
MF[SO]VC[V]	spron-vlight	2	4	Weil sie eine Entscheidung trifft .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Sie stellen Anträge .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Anträge stellen sie .
LK[V]MF[SO]	spron-vlight	3	4	Deshalb stellen sie Anträge .
LK[V]MF[SO]Q	spron-vlight	2	3	Stellen sie Anträge ?
MF[SO]VC[V]	spron-vlight	2	3	Weil sie Anträge stellen .
VF[S]LK[V]MF[O]	spron-vlight	1	4	Sie stellt eine Frage .
VF[O]LK[V]MF[S]	spron-vlight	4	2	Eine Frage stellt sie .
LK[V]MF[SO]	spron-vlight	3	5	Deshalb stellt sie eine Frage .
LK[V]MF[SO]Q	spron-vlight	2	4	Stellt sie eine Frage ?
MF[SO]VC[V]	spron-vlight	2	4	Weil sie eine Frage stellt .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Sie erteilen Aufträge .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Aufträge erteilen sie .
LK[V]MF[SO]	spron-vlight	3	4	Deshalb erteilen sie Aufträge .
LK[V]MF[SO]Q	spron-vlight	2	3	Erteilen sie Aufträge ?
MF[SO]VC[V]	spron-vlight	2	3	Weil sie Aufträge erteilen .
VF[S]LK[V]MF[O]	spron-vlight	1	4	Sie spielt eine Rolle .
VF[O]LK[V]MF[S]	spron-vlight	4	2	Eine Rolle spielt sie .
LK[V]MF[SO]	spron-vlight	3	5	Deshalb spielt sie eine Rolle .
LK[V]MF[SO]Q	spron-vlight	2	4	Spielt sie eine Rolle ?
MF[SO]VC[V]	spron-vlight	2	4	Weil sie eine Rolle spielt .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Sie nimmt Rücksicht .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Rücksicht nimmt sie .
LK[V]MF[SO]	spron-vlight	3	4	Deshalb nimmt sie Rücksicht .
LK[V]MF[SO]Q	spron-vlight	2	3	Nimmt sie Rücksicht ?
MF[SO]VC[V]	spron-vlight	2	3	Weil sie Rücksicht nimmt .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Sie nimmt Abschied .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Abschied nimmt sie .
LK[V]MF[SO]	spron-vlight	3	4	Deshalb nimmt sie Abschied .
LK[V]MF[SO]Q	spron-vlight	2	3	Nimmt sie Abschied ?
MF[SO]VC[V]	spron-vlight	2	3	Weil sie Abschied nimmt .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Sie hegen Hoffnungen .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Hoffnungen hegen sie .
LK[V]MF[SO]	spron-vlight	3	4	Deshalb hegen sie Hoffnungen .
LK[V]MF[SO]Q	spron-vlight	2	3	Hegen sie Hoffnungen ?
MF[SO]VC[V]	spron-vlight	2	3	Weil sie Hoffnungen hegen .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Sie nimmt Einfluss .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Einfluss nimmt sie .
LK[V]MF[SO]	spron-vlight	3	4	Deshalb nimmt sie Einfluss .
LK[V]MF[SO]Q	spron-vlight	2	3	Nimmt sie Einfluss ?
MF[SO]VC[V]	spron-vlight	2	3	Weil sie Einfluss nimmt .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Sie leistet Widerstand .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Widerstand leistet sie .
LK[V]MF[SO]	spron-vlight	3	4	Deshalb leistet sie Widerstand .
LK[V]MF[SO]Q	spron-vlight	2	3	Leistet sie Widerstand ?
MF[SO]VC[V]	spron-vlight	2	3	Weil sie Widerstand leistet .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Sie übt Kritik .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Kritik übt sie .
LK[V]MF[SO]	spron-vlight	3	4	Deshalb übt sie Kritik .
LK[V]MF[SO]Q	spron-vlight	2	3	Übt sie Kritik ?
MF[SO]VC[V]	spron-vlight	2	3	Weil sie Kritik übt .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Sie treibt Sport .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Sport treibt sie .
LK[V]MF[SO]	spron-vlight	3	4	Deshalb treibt sie Sport .
LK[V]MF[SO]Q	spron-vlight	2	3	Treibt sie Sport ?
MF[SO]VC[V]	spron-vlight	2	3	Weil sie Sport treibt .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Sie bezieht Stellung .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Stellung bezieht sie .
LK[V]MF[SO]	spron-vlight	3	4	Deshalb bezieht sie Stellung .
LK[V]MF[SO]Q	spron-vlight	2	3	Bezieht sie Stellung ?
MF[SO]VC[V]	spron-vlight	2	3	Weil sie Stellung bezieht .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Die Menschen machen keine Fehler .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keine Fehler machen die Menschen .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb machen die Menschen keine Fehler .
LK[V]MF[SO]Q	oneg-vlight	3	5	Machen die Menschen keine Fehler ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil die Menschen keine Fehler machen .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Die Gauner begehen keine Verbrechen .
