Word Order	Other Properties	Subject Position	Object Position	Sentence
VF[O]LK[V]MF[S]	aux-vlight	4	1	Verzoeken zal de advocaat doen .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	5	Daarom zal de advocaat verzoeken doen .
LK[V]MF[SO]	aux-vlight	3	4	Zal de advocaat verzoeken doen ?
MF[SO]VC[V]	aux-vlight	3	4	Omdat de advocaat verzoeken zal doen .
VF[S]LK[V]MF[O]	aux-vlight	2	5	De studenten zullen een vraag stellen .
VF[O]LK[V]MF[S]	aux-vlight	5	2	Een vraag zullen de studenten stellen .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	6	Daarom zullen de studenten een vraag stellen .
LK[V]MF[SO]	aux-vlight	3	5	Zullen de studenten een vraag stellen ?
MF[SO]VC[V]	aux-vlight	3	5	Omdat de studenten een vraag zullen stellen .
VF[S]LK[V]MF[O]	aux-vlight	2	4	De klerk zal bestellingen plaatsen .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Bestellingen zal de klerk plaatsen .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	5	Daarom zal de klerk bestellingen plaatsen .
LK[V]MF[SO]	aux-vlight	3	4	Zal de klerk bestellingen plaatsen ?
MF[SO]VC[V]	aux-vlight	3	4	Omdat de klerk bestellingen zal plaatsen .
VF[S]LK[V]MF[O]	aux-vlight	2	4	De dieren zullen geluk brengen .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Geluk zullen de dieren brengen .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	5	Daarom zullen de dieren geluk brengen .
LK[V]MF[SO]	aux-vlight	3	4	Zullen de dieren geluk brengen ?
MF[SO]VC[V]	aux-vlight	3	4	Omdat de dieren geluk zullen brengen .
VF[S]LK[V]MF[O]	aux-vlight	2	4	De collega's zullen overleg houden .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Overleg zullen de collega's houden .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	5	Daarom zullen de collega's overleg houden .
LK[V]MF[SO]	aux-vlight	3	4	Zullen de collega's overleg houden ?
MF[SO]VC[V]	aux-vlight	3	4	Omdat de collega's overleg zullen houden .
VF[S]LK[V]MF[O]	aux-vlight	2	4	De vriendinnen zullen afscheid nemen .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Afscheid zullen de vriendinnen nemen .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	5	Daarom zullen de vriendinnen afscheid nemen .
LK[V]MF[SO]	aux-vlight	3	4	Zullen de vriendinnen afscheid nemen ?
MF[SO]VC[V]	aux-vlight	3	4	Omdat de vriendinnen afscheid zullen nemen .
VF[S]LK[V]MF[O]	aux-vlight	2	5	De kandidaten zullen een opmerking maken .
VF[O]LK[V]MF[S]	aux-vlight	5	2	Een opmerking zullen de kandidaten maken .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	6	Daarom zullen de kandidaten een opmerking maken .
LK[V]MF[SO]	aux-vlight	3	5	Zullen de kandidaten een opmerking maken ?
MF[SO]VC[V]	aux-vlight	3	5	Omdat de kandidaten een opmerking zullen maken .
VF[S]LK[V]MF[O]	aux-vlight	2	4	De politici zullen kritiek leveren .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Kritiek zullen de politici leveren .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	5	Daarom zullen de politici kritiek leveren .
LK[V]MF[SO]	aux-vlight	3	4	Zullen de politici kritiek leveren ?
MF[SO]VC[V]	aux-vlight	3	4	Omdat de politici kritiek zullen leveren .
VF[S]LK[V]MF[O]	aux-vlight	2	4	De gevangenen zullen weerstand bieden .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Weerstand zullen de gevangenen bieden .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	5	Daarom zullen de gevangenen weerstand bieden .
LK[V]MF[SO]	aux-vlight	3	4	Zullen de gevangenen weerstand bieden ?
MF[SO]VC[V]	aux-vlight	3	4	Omdat de gevangenen weerstand zullen bieden .
VF[S]LK[V]MF[O]	aux-vlight	2	4	De auteur zal rollen verdelen .
VF[O]LK[V]MF[S]	aux-vlight	4	1	Rollen zal de auteur verdelen .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	5	Daarom zal de auteur rollen verdelen .
LK[V]MF[SO]	aux-vlight	3	4	Zal de auteur rollen verdelen ?
MF[SO]VC[V]	aux-vlight	3	4	Omdat de auteur rollen zal verdelen .
VF[S]LK[V]MF[O]	aux-vlight	2	5	De mountainbikers zullen een wens vervullen .
VF[O]LK[V]MF[S]	aux-vlight	5	2	Een wens zullen de mountainbikers vervullen .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	6	Daarom zullen de mountainbikers een wens vervullen .
LK[V]MF[SO]	aux-vlight	3	5	Zullen de mountainbikers een wens vervullen ?
MF[SO]VC[V]	aux-vlight	3	5	Omdat de mountainbikers een wens zullen vervullen .
VF[S]LK[V]MF[O]	aux-vlight	2	5	De persvoorlichters zullen hun houding bepalen .
VF[O]LK[V]MF[S]	aux-vlight	5	2	Hun houding zullen de persvoorlichters bepalen .
VF[ADV]LK[V]MF[SO]	aux-vlight	4	6	Daarom zullen de persvoorlichters hun houding bepalen .
LK[V]MF[SO]	aux-vlight	3	5	Zullen de persvoorlichters hun houding bepalen ?
MF[SO]VC[V]	aux-vlight	3	5	Omdat de persvoorlichters hun houding zullen bepalen .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Hij maakt fouten .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Fouten maakt hij .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	4	Daarom maakt hij fouten .
LK[V]MF[SO]	spron-vlight	2	3	Maakt hij fouten ?
MF[SO]VC[V]	spron-vlight	2	3	Omdat hij fouten maakt .
VF[S]LK[V]MF[O]	spron-vlight	1	4	Zij begaan een misdaad .
VF[O]LK[V]MF[S]	spron-vlight	4	2	Een misdaad begaan zij .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	5	Daarom begaan zij een misdaad .
LK[V]MF[SO]	spron-vlight	2	4	Begaan zij een misdaad ?
MF[SO]VC[V]	spron-vlight	2	4	Omdat zij een misdaad begaan .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Hij neemt beslissingen .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Beslissingen neemt hij .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	4	Daarom neemt hij beslissingen .
LK[V]MF[SO]	spron-vlight	2	3	Neemt hij beslissingen ?
MF[SO]VC[V]	spron-vlight	2	3	Omdat hij beslissingen neemt .
VF[S]LK[V]MF[O]	spron-vlight	1	4	We doen een verzoek .
VF[O]LK[V]MF[S]	spron-vlight	4	2	Een verzoek doen we .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	5	Daarom doen we een verzoek .
LK[V]MF[SO]	spron-vlight	2	4	Doen we een verzoek ?
MF[SO]VC[V]	spron-vlight	2	4	Omdat we een verzoek doen .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Hij stelt vragen .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Vragen stelt hij .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	4	Daarom stelt hij vragen .
LK[V]MF[SO]	spron-vlight	2	3	Stelt hij vragen ?
MF[SO]VC[V]	spron-vlight	2	3	Omdat hij vragen stelt .
VF[S]LK[V]MF[O]	spron-vlight	1	4	Zij plaatsen een bestelling .
VF[O]LK[V]MF[S]	spron-vlight	4	2	Een bestelling plaatsen zij .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	5	Daarom plaatsen zij een bestelling .
LK[V]MF[SO]	spron-vlight	2	4	Plaatsen zij een bestelling ?
MF[SO]VC[V]	spron-vlight	2	4	Omdat zij een bestelling plaatsen .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Zij brengen geluk .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Geluk brengen zij .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	4	Daarom brengen zij geluk .
LK[V]MF[SO]	spron-vlight	2	3	Brengen zij geluk ?
MF[SO]VC[V]	spron-vlight	2	3	Omdat zij geluk brengen .
VF[S]LK[V]MF[O]	spron-vlight	1	3	We houden overleg .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Overleg houden we .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	4	Daarom houden we overleg .
LK[V]MF[SO]	spron-vlight	2	3	Houden we overleg ?
MF[SO]VC[V]	spron-vlight	2	3	Omdat we overleg houden .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Jullie nemen afscheid .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Afscheid nemen jullie .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	4	Daarom nemen jullie afscheid .
LK[V]MF[SO]	spron-vlight	2	3	Nemen jullie afscheid ?
MF[SO]VC[V]	spron-vlight	2	3	Omdat jullie afscheid nemen .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Hij maakt opmerkingen .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Opmerkingen maakt hij .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	4	Daarom maakt hij opmerkingen .
LK[V]MF[SO]	spron-vlight	2	3	Maakt hij opmerkingen ?
MF[SO]VC[V]	spron-vlight	2	3	Omdat hij opmerkingen maakt .
VF[S]LK[V]MF[O]	spron-vlight	1	3	We leveren kritiek .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Kritiek leveren we .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	4	Daarom leveren we kritiek .
LK[V]MF[SO]	spron-vlight	2	3	Leveren we kritiek ?
MF[SO]VC[V]	spron-vlight	2	3	Omdat we kritiek leveren .
VF[S]LK[V]MF[O]	spron-vlight	1	3	Zij bieden weerstand .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Weerstand bieden zij .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	4	Daarom bieden zij weerstand .
LK[V]MF[SO]	spron-vlight	2	3	Bieden zij weerstand ?
MF[SO]VC[V]	spron-vlight	2	3	Omdat zij weerstand bieden .
VF[S]LK[V]MF[O]	spron-vlight	1	3	We verdelen rollen .
VF[O]LK[V]MF[S]	spron-vlight	3	1	Rollen verdelen we .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	4	Daarom verdelen we rollen .
LK[V]MF[SO]	spron-vlight	2	3	Verdelen we rollen ?
MF[SO]VC[V]	spron-vlight	2	3	Omdat we rollen verdelen .
VF[S]LK[V]MF[O]	spron-vlight	1	4	Jullie vervullen een wens .
VF[O]LK[V]MF[S]	spron-vlight	4	2	Een wens vervullen jullie .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	5	Daarom vervullen jullie een wens .
LK[V]MF[SO]	spron-vlight	2	4	Vervullen jullie een wens ?
MF[SO]VC[V]	spron-vlight	2	4	Omdat jullie een wens vervullen .
VF[S]LK[V]MF[O]	spron-vlight	1	4	We bepalen zijn houding .
VF[O]LK[V]MF[S]	spron-vlight	4	2	Zijn houding bepalen we .
VF[ADV]LK[V]MF[SO]	spron-vlight	3	5	Daarom bepalen we zijn houding .
LK[V]MF[SO]	spron-vlight	2	4	Bepalen we zijn houding ?
MF[SO]VC[V]	spron-vlight	2	4	Omdat we zijn houding bepalen .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	De mens maakt geen fouten .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Geen fouten maakt de mens .
VF[ADV]LK[V]MF[SO]	oneg-vlight	4	6	Daarom maakt de mens geen fouten .
LK[V]MF[SO]	oneg-vlight	3	5	Maakt de mens geen fouten ?
MF[SO]VC[V]	oneg-vlight	3	5	Omdat de mens geen fouten maakt .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	De boef begaat geen misdaden .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Geen misdaden begaat de boef .
VF[ADV]LK[V]MF[SO]	oneg-vlight	4	6	Daarom begaat de boef geen misdaden .
LK[V]MF[SO]	oneg-vlight	3	5	Begaat de boef geen misdaden ?
MF[SO]VC[V]	oneg-vlight	3	5	Omdat de boef geen misdaden begaat .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	De bazin neemt geen beslissingen .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Geen beslissingen neemt de bazin .
VF[ADV]LK[V]MF[SO]	oneg-vlight	4	6	Daarom neemt de bazin geen beslissingen .
LK[V]MF[SO]	oneg-vlight	3	5	Neemt de bazin geen beslissingen ?
MF[SO]VC[V]	oneg-vlight	3	5	Omdat de bazin geen beslissingen neemt .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	De advocaat doet geen verzoeken .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Geen verzoeken doet de advocaat .
VF[ADV]LK[V]MF[SO]	oneg-vlight	4	6	Daarom doet de advocaat geen verzoeken .
LK[V]MF[SO]	oneg-vlight	3	5	Doet de advocaat geen verzoeken ?
MF[SO]VC[V]	oneg-vlight	3	5	Omdat de advocaat geen verzoeken doet .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	De studenten stellen geen vraag .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Geen vraag stellen de studenten .
VF[ADV]LK[V]MF[SO]	oneg-vlight	4	6	Daarom stellen de studenten geen vraag .
LK[V]MF[SO]	oneg-vlight	3	5	Stellen de studenten geen vraag ?
MF[SO]VC[V]	oneg-vlight	3	5	Omdat de studenten geen vraag stellen .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	De klerk plaatst geen bestellingen .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Geen bestellingen plaatst de klerk .
VF[ADV]LK[V]MF[SO]	oneg-vlight	4	6	Daarom plaatst de klerk geen bestellingen .
LK[V]MF[SO]	oneg-vlight	3	5	Plaatst de klerk geen bestellingen ?
MF[SO]VC[V]	oneg-vlight	3	5	Omdat de klerk geen bestellingen plaatst .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	De dieren brengen geen geluk .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Geen geluk brengen de dieren .
VF[ADV]LK[V]MF[SO]	oneg-vlight	4	6	Daarom brengen de dieren geen geluk .
LK[V]MF[SO]	oneg-vlight	3	5	Brengen de dieren geen geluk ?
MF[SO]VC[V]	oneg-vlight	3	5	Omdat de dieren geen geluk brengen .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	De collega's houden geen overleg .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Geen overleg houden de collega's .
VF[ADV]LK[V]MF[SO]	oneg-vlight	4	6	Daarom houden de collega's geen overleg .
LK[V]MF[SO]	oneg-vlight	3	5	Houden de collega's geen overleg ?
MF[SO]VC[V]	oneg-vlight	3	5	Omdat de collega's geen overleg houden .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	De vriendinnen nemen geen afscheid .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Geen afscheid nemen de vriendinnen .
VF[ADV]LK[V]MF[SO]	oneg-vlight	4	6	Daarom nemen de vriendinnen geen afscheid .
LK[V]MF[SO]	oneg-vlight	3	5	Nemen de vriendinnen geen afscheid ?
MF[SO]VC[V]	oneg-vlight	3	5	Omdat de vriendinnen geen afscheid nemen .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	De kandidaten maken geen opmerking .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Geen opmerking maken de kandidaten .
VF[ADV]LK[V]MF[SO]	oneg-vlight	4	6	Daarom maken de kandidaten geen opmerking .
LK[V]MF[SO]	oneg-vlight	3	5	Maken de kandidaten geen opmerking ?
MF[SO]VC[V]	oneg-vlight	3	5	Omdat de kandidaten geen opmerking maken .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	De politici leveren geen kritiek .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Geen kritiek leveren de politici .
VF[ADV]LK[V]MF[SO]	oneg-vlight	4	6	Daarom leveren de politici geen kritiek .
LK[V]MF[SO]	oneg-vlight	3	5	Leveren de politici geen kritiek ?
MF[SO]VC[V]	oneg-vlight	3	5	Omdat de politici geen kritiek leveren .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	De gevangenen bieden geen weerstand .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Geen weerstand bieden de gevangenen .
VF[ADV]LK[V]MF[SO]	oneg-vlight	4	6	Daarom bieden de gevangenen geen weerstand .
LK[V]MF[SO]	oneg-vlight	3	5	Bieden de gevangenen geen weerstand ?
MF[SO]VC[V]	oneg-vlight	3	5	Omdat de gevangenen geen weerstand bieden .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	De auteur verdeelt geen rollen .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Geen rollen verdeelt de auteur .
VF[ADV]LK[V]MF[SO]	oneg-vlight	4	6	Daarom verdeelt de auteur geen rollen .
LK[V]MF[SO]	oneg-vlight	3	5	Verdeelt de auteur geen rollen ?
MF[SO]VC[V]	oneg-vlight	3	5	Omdat de auteur geen rollen verdeelt .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	De mountainbikers vervullen geen wens .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Geen wens vervullen de mountainbikers .
VF[ADV]LK[V]MF[SO]	oneg-vlight	4	6	Daarom vervullen de mountainbikers geen wens .
LK[V]MF[SO]	oneg-vlight	3	5	Vervullen de mountainbikers geen wens ?
MF[SO]VC[V]	oneg-vlight	3	5	Omdat de mountainbikers geen wens vervullen .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	De persvoorlichters bepalen geen houding .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Geen houding bepalen de persvoorlichters .
VF[ADV]LK[V]MF[SO]	oneg-vlight	4	6	Daarom bepalen de persvoorlichters geen houding .
LK[V]MF[SO]	oneg-vlight	3	5	Bepalen de persvoorlichters geen houding ?
MF[SO]VC[V]	oneg-vlight	3	5	Omdat de persvoorlichters geen houding bepalen .
VF[S]LK[V]MF[O]	pp-vlight	2	7	De mens maakt gedurende een week fouten .
VF[O]LK[V]MF[S]	pp-vlight	4	1	Fouten maakt de mens gedurende een week .
VF[ADV]LK[V]MF[SO]	pp-vlight	4	8	Daarom maakt de mens gedurende een week fouten .
LK[V]MF[SO]	pp-vlight	3	7	Maakt de mens gedurende een week fouten ?
MF[SO]VC[V]	pp-vlight	3	7	Omdat de mens gedurende een week fouten maakt .
VF[S]LK[V]MF[O]	pp-vlight	2	7	De boef begaat gedurende een week misdaden .
VF[O]LK[V]MF[S]	pp-vlight	4	1	Misdaden begaat de boef gedurende een week .
VF[ADV]LK[V]MF[SO]	pp-vlight	4	8	Daarom begaat de boef gedurende een week misdaden .
LK[V]MF[SO]	pp-vlight	3	7	Begaat de boef gedurende een week misdaden ?
MF[SO]VC[V]	pp-vlight	3	7	Omdat de boef gedurende een week misdaden begaat .
VF[S]LK[V]MF[O]	pp-vlight	2	7	De bazin neemt gedurende een week beslissingen .
VF[O]LK[V]MF[S]	pp-vlight	4	1	Beslissingen neemt de bazin gedurende een week .
VF[ADV]LK[V]MF[SO]	pp-vlight	4	8	Daarom neemt de bazin gedurende een week beslissingen .
LK[V]MF[SO]	pp-vlight	3	7	Neemt de bazin gedurende een week beslissingen ?
MF[SO]VC[V]	pp-vlight	3	7	Omdat de bazin gedurende een week beslissingen neemt .
VF[S]LK[V]MF[O]	pp-vlight	2	7	De advocaat doet gedurende een week verzoeken .
VF[O]LK[V]MF[S]	pp-vlight	4	1	Verzoeken doet de advocaat gedurende een week .
VF[ADV]LK[V]MF[SO]	pp-vlight	4	8	Daarom doet de advocaat gedurende een week verzoeken .
LK[V]MF[SO]	pp-vlight	3	7	Doet de advocaat gedurende een week verzoeken ?
MF[SO]VC[V]	pp-vlight	3	7	Omdat de advocaat gedurende een week verzoeken doet .
VF[S]LK[V]MF[O]	pp-vlight	2	8	De studenten stellen gedurende een week een vraag .
VF[O]LK[V]MF[S]	pp-vlight	5	2	Een vraag stellen de studenten gedurende een week .
VF[ADV]LK[V]MF[SO]	pp-vlight	4	9	Daarom stellen de studenten gedurende een week een vraag .
LK[V]MF[SO]	pp-vlight	3	8	Stellen de studenten gedurende een week een vraag ?
MF[SO]VC[V]	pp-vlight	3	8	Omdat de studenten gedurende een week een vraag stellen .
VF[S]LK[V]MF[O]	pp-vlight	2	7	De klerk plaatst gedurende een week bestellingen .
VF[O]LK[V]MF[S]	pp-vlight	4	1	Bestellingen plaatst de klerk gedurende een week .
VF[ADV]LK[V]MF[SO]	pp-vlight	4	8	Daarom plaatst de klerk gedurende een week bestellingen .
LK[V]MF[SO]	pp-vlight	3	7	Plaatst de klerk gedurende een week bestellingen ?
MF[SO]VC[V]	pp-vlight	3	7	Omdat de klerk gedurende een week bestellingen plaatst .
VF[S]LK[V]MF[O]	pp-vlight	2	7	De dieren brengen gedurende een week geluk .
VF[O]LK[V]MF[S]	pp-vlight	4	1	Geluk brengen de dieren gedurende een week .
VF[ADV]LK[V]MF[SO]	pp-vlight	4	8	Daarom brengen de dieren gedurende een week geluk .
LK[V]MF[SO]	pp-vlight	3	7	Brengen de dieren gedurende een week geluk ?
MF[SO]VC[V]	pp-vlight	3	7	Omdat de dieren gedurende een week geluk brengen .
VF[S]LK[V]MF[O]	pp-vlight	2	7	De collega's houden gedurende een week overleg .
VF[O]LK[V]MF[S]	pp-vlight	4	1	Overleg houden de collega's gedurende een week .
VF[ADV]LK[V]MF[SO]	pp-vlight	4	8	Daarom houden de collega's gedurende een week overleg .
LK[V]MF[SO]	pp-vlight	3	7	Houden de collega's gedurende een week overleg ?
MF[SO]VC[V]	pp-vlight	3	7	Omdat de collega's gedurende een week overleg houden .
VF[S]LK[V]MF[O]	pp-vlight	2	7	De vriendinnen nemen na een week afscheid .
VF[O]LK[V]MF[S]	pp-vlight	4	1	Afscheid nemen de vriendinnen na een week .
VF[ADV]LK[V]MF[SO]	pp-vlight	4	8	Daarom nemen de vriendinnen na een week afscheid .
LK[V]MF[SO]	pp-vlight	3	7	Nemen de vriendinnen na een week afscheid ?
MF[SO]VC[V]	pp-vlight	3	7	Omdat de vriendinnen na een week afscheid nemen .
VF[S]LK[V]MF[O]	pp-vlight	2	8	De kandidaten maken na een week een opmerking .
VF[O]LK[V]MF[S]	pp-vlight	5	2	Een opmerking maken de kandidaten na een week .
VF[ADV]LK[V]MF[SO]	pp-vlight	4	9	Daarom maken de kandidaten na een week een opmerking .
LK[V]MF[SO]	pp-vlight	3	8	Maken de kandidaten na een week een opmerking ?
MF[SO]VC[V]	pp-vlight	3	8	Omdat de kandidaten na een week een opmerking maken .
VF[S]LK[V]MF[O]	pp-vlight	2	7	De politici leveren gedurende een week kritiek .
VF[O]LK[V]MF[S]	pp-vlight	4	1	Kritiek leveren de politici gedurende een week .
VF[ADV]LK[V]MF[SO]	pp-vlight	4	8	Daarom leveren de politici gedurende een week kritiek .
LK[V]MF[SO]	pp-vlight	3	7	Leveren de politici gedurende een week kritiek ?
MF[SO]VC[V]	pp-vlight	3	7	Omdat de politici gedurende een week kritiek leveren .
VF[S]LK[V]MF[O]	pp-vlight	2	7	De gevangenen bieden gedurende een week weerstand .
VF[O]LK[V]MF[S]	pp-vlight	4	1	Weerstand bieden de gevangenen gedurende een week .
VF[ADV]LK[V]MF[SO]	pp-vlight	4	8	Daarom bieden de gevangenen gedurende een week weerstand .
LK[V]MF[SO]	pp-vlight	3	7	Bieden de gevangenen gedurende een week weerstand ?
MF[SO]VC[V]	pp-vlight	3	7	Omdat de gevangenen gedurende een week weerstand bieden .
VF[S]LK[V]MF[O]	pp-vlight	2	7	De auteur verdeelt gedurende een week rollen .
VF[O]LK[V]MF[S]	pp-vlight	4	1	Rollen verdeelt de auteur gedurende een week .
VF[ADV]LK[V]MF[SO]	pp-vlight	4	8	Daarom verdeelt de auteur gedurende een week rollen .
LK[V]MF[SO]	pp-vlight	3	7	Verdeelt de auteur gedurende een week rollen ?
MF[SO]VC[V]	pp-vlight	3	7	Omdat de auteur gedurende een week rollen verdeelt .
VF[S]LK[V]MF[O]	pp-vlight	2	8	De mountainbikers vervullen gedurende een week een wens .
VF[O]LK[V]MF[S]	pp-vlight	5	2	Een wens vervullen de mountainbikers gedurende een week .
VF[ADV]LK[V]MF[SO]	pp-vlight	4	9	Daarom vervullen de mountainbikers gedurende een week een wens .
LK[V]MF[SO]	pp-vlight	3	8	Vervullen de mountainbikers gedurende een week een wens ?
MF[SO]VC[V]	pp-vlight	3	8	Omdat de mountainbikers gedurende een week een wens vervullen .
VF[S]LK[V]MF[O]	pp-vlight	2	8	De persvoorlichters bepalen gedurende een week hun houding .
VF[O]LK[V]MF[S]	pp-vlight	5	2	Hun houding bepalen de persvoorlichters gedurende een week .
VF[ADV]LK[V]MF[SO]	pp-vlight	4	9	Daarom bepalen de persvoorlichters gedurende een week hun houding .
LK[V]MF[SO]	pp-vlight	3	8	Bepalen de persvoorlichters gedurende een week hun houding ?
MF[SO]VC[V]	pp-vlight	3	8	Omdat de persvoorlichters gedurende een week hun houding bepalen .
VF[S]LK[V]MF[O]	sinan-vlight	2	4	Het programma maakt fouten .
VF[O]LK[V]MF[S]	sinan-vlight	4	1	Fouten maakt het programma .
VF[ADV]LK[V]MF[SO]	sinan-vlight	4	5	Daarom maakt het programma fouten .
LK[V]MF[SO]	sinan-vlight	3	4	Maakt het programma fouten ?
MF[SO]VC[V]	sinan-vlight	3	4	Omdat het programma fouten maakt .
VF[S]LK[V]MF[O]	sinan-vlight	2	4	De software begaat misdaden .
VF[O]LK[V]MF[S]	sinan-vlight	4	1	Misdaden begaat de software .
VF[ADV]LK[V]MF[SO]	sinan-vlight	4	5	Daarom begaat de software misdaden .
LK[V]MF[SO]	sinan-vlight	3	4	Begaat de software misdaden ?
MF[SO]VC[V]	sinan-vlight	3	4	Omdat de software misdaden begaat .
VF[S]LK[V]MF[O]	sinan-vlight	2	4	Het systeem neemt beslissingen .
VF[O]LK[V]MF[S]	sinan-vlight	4	1	Beslissingen neemt het systeem .
VF[ADV]LK[V]MF[SO]	sinan-vlight	4	5	Daarom neemt het systeem beslissingen .
LK[V]MF[SO]	sinan-vlight	3	4	Neemt het systeem beslissingen ?
MF[SO]VC[V]	sinan-vlight	3	4	Omdat het systeem beslissingen neemt .
VF[S]LK[V]MF[O]	sinan-vlight	2	4	De brief doet verzoeken .
VF[O]LK[V]MF[S]	sinan-vlight	4	1	Verzoeken doet de brief .
VF[ADV]LK[V]MF[SO]	sinan-vlight	4	5	Daarom doet de brief verzoeken .
LK[V]MF[SO]	sinan-vlight	3	4	Doet de brief verzoeken ?
MF[SO]VC[V]	sinan-vlight	3	4	Omdat de brief verzoeken doet .
VF[S]LK[V]MF[O]	sinan-vlight	2	4	De chatbot stelt vragen .
VF[O]LK[V]MF[S]	sinan-vlight	4	1	Vragen stelt de chatbot .
VF[ADV]LK[V]MF[SO]	sinan-vlight	4	5	Daarom stelt de chatbot vragen .
LK[V]MF[SO]	sinan-vlight	3	4	Stelt de chatbot vragen ?
MF[SO]VC[V]	sinan-vlight	3	4	Omdat de chatbot vragen stelt .
VF[S]LK[V]MF[O]	sinan-vlight	2	4	Het algoritme plaatst bestellingen .
VF[O]LK[V]MF[S]	sinan-vlight	4	1	Bestellingen plaatst het algoritme .
VF[ADV]LK[V]MF[SO]	sinan-vlight	4	5	Daarom plaatst het algoritme bestellingen .
LK[V]MF[SO]	sinan-vlight	3	4	Plaatst het algoritme bestellingen ?
MF[SO]VC[V]	sinan-vlight	3	4	Omdat het algoritme bestellingen plaatst .
VF[S]LK[V]MF[O]	sinan-vlight	2	4	De onderwerpen leveren kritiek .
VF[O]LK[V]MF[S]	sinan-vlight	4	1	Kritiek leveren de onderwerpen .
VF[ADV]LK[V]MF[SO]	sinan-vlight	4	5	Daarom leveren de onderwerpen kritiek .
